Adversary,Technique,Technique ID,SubTechnique,Data Source,API_ID
admin@338,Match Legitimate Name or Location,T1036.005,Masquerading,Command: Command Execution,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
admin@338,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
admin@338,Match Legitimate Name or Location,T1036.005,Masquerading,Image: Image Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
admin@338,Spearphishing Attachment,T1566.001,Phishing,Application Log: Application Log Content,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
admin@338,Spearphishing Attachment,T1566.001,Phishing,File: File Creation,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
admin@338,Spearphishing Attachment,T1566.001,Phishing,Network Traffic: Network Traffic Content,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
admin@338,Spearphishing Attachment,T1566.001,Phishing,Network Traffic: Network Traffic Flow,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
admin@338,Local Groups,T1069.001,Permission Groups Discovery,Group: Group Enumeration,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
admin@338,Local Groups,T1069.001,Permission Groups Discovery,Command: Command Execution,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
admin@338,Local Groups,T1069.001,Permission Groups Discovery,Process: Process Creation,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
admin@338,Local Groups,T1069.001,Permission Groups Discovery,Group: Group Metadata,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
admin@338,Local Groups,T1069.001,Permission Groups Discovery,Application Log: Application Log Content,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
admin@338,System Network Configuration Discovery,T1016,Internet Connection Discovery,Process: Process Creation,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc
admin@338,System Network Configuration Discovery,T1016,Internet Connection Discovery,Command: Command Execution,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc
The White Company,File Deletion,T1070.004,Indicator Removal,User Account: User Account Authentication,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,File: File Modification,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Windows Registry: Windows Registry Key Modification,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,User Account: User Account Deletion,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Process: OS API Execution,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Windows Registry: Windows Registry Key Deletion,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Scheduled Job: Scheduled Job Modification,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Application Log: Application Log Content,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Network Traffic: Network Traffic Content,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Process: Process Creation,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,File: File Deletion,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Firewall: Firewall Rule Modification,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,File: File Metadata,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,File Deletion,T1070.004,Indicator Removal,Command: Command Execution,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,Process: Process Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,Command: Command Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,Script: Script Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,Windows Registry: Windows Registry Key Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,Module: Module Load,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,WMI: WMI Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,File: File Metadata,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,Process: OS API Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Software Packing,T1027.002,Obfuscated Files or Information,File: File Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
The White Company,Security Software Discovery,T1518.001,Software Discovery,Process: OS API Execution,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
The White Company,Security Software Discovery,T1518.001,Software Discovery,Process: Process Creation,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
The White Company,Security Software Discovery,T1518.001,Software Discovery,Firewall: Firewall Enumeration,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
The White Company,Security Software Discovery,T1518.001,Software Discovery,Command: Command Execution,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
The White Company,Security Software Discovery,T1518.001,Software Discovery,Firewall: Firewall Metadata,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
The White Company,Malicious File,T1204.002,User Execution,Network Traffic: Network Connection Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Container: Container Start,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,File: File Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Command: Command Execution,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Network Traffic: Network Traffic Content,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Process: Process Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Instance: Instance Start,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Instance: Instance Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Application Log: Application Log Content,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Container: Container Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Malicious File,T1204.002,User Execution,Image: Image Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
The White Company,Spearphishing Attachment,T1566.001,Phishing,Application Log: Application Log Content,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
The White Company,Spearphishing Attachment,T1566.001,Phishing,File: File Creation,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
The White Company,Spearphishing Attachment,T1566.001,Phishing,Network Traffic: Network Traffic Content,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
The White Company,Spearphishing Attachment,T1566.001,Phishing,Network Traffic: Network Traffic Flow,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,Process: Process Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Creation,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,Command: Command Execution,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Match Legitimate Name or Location,T1036.005,Masquerading,Image: Image Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Poseidon Group,Local Account,T1087.001,Account Discovery,Process: Process Creation,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
Poseidon Group,Local Account,T1087.001,Account Discovery,File: File Access,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
Poseidon Group,Local Account,T1087.001,Account Discovery,Command: Command Execution,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
Poseidon Group,Domain Account,T1087.002,Account Discovery,Process: Process Creation,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
Poseidon Group,Domain Account,T1087.002,Account Discovery,File: File Access,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
Poseidon Group,Domain Account,T1087.002,Account Discovery,Command: Command Execution,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
Poseidon Group,PowerShell,T1059.001,Command and Scripting Interpreter,Module: Module Load,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Poseidon Group,PowerShell,T1059.001,Command and Scripting Interpreter,Process: Process Metadata,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Poseidon Group,PowerShell,T1059.001,Command and Scripting Interpreter,Command: Command Execution,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Poseidon Group,PowerShell,T1059.001,Command and Scripting Interpreter,Process: Process Creation,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Poseidon Group,PowerShell,T1059.001,Command and Scripting Interpreter,Script: Script Execution,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Poseidon Group,OS Credential Dumping,T1003,LSA Secrets,Windows Registry: Windows Registry Key Access,attack-pattern--1ecfdab8-7d59-4c98-95d4-dc41970f57fc
Poseidon Group,OS Credential Dumping,T1003,LSA Secrets,Command: Command Execution,attack-pattern--1ecfdab8-7d59-4c98-95d4-dc41970f57fc
Poseidon Group,OS Credential Dumping,T1003,DCSync,Network Traffic: Network Traffic Flow,attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163
Poseidon Group,OS Credential Dumping,T1003,DCSync,Network Traffic: Network Traffic Content,attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163
Poseidon Group,OS Credential Dumping,T1003,DCSync,Active Directory: Active Directory Object Access,attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163
Poseidon Group,OS Credential Dumping,T1003,Cached Domain Credentials,Command: Command Execution,attack-pattern--6add2ab5-2711-4e9d-87c8-7a0be8531530
Poseidon Group,OS Credential Dumping,T1003,Security Account Manager,File: File Access,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011
Poseidon Group,OS Credential Dumping,T1003,Security Account Manager,Command: Command Execution,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011
Poseidon Group,OS Credential Dumping,T1003,Security Account Manager,Windows Registry: Windows Registry Key Access,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011
Poseidon Group,OS Credential Dumping,T1003,NTDS,Command: Command Execution,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24
Poseidon Group,OS Credential Dumping,T1003,NTDS,File: File Access,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24
Poseidon Group,OS Credential Dumping,T1003,LSASS Memory,Process: Process Creation,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
Poseidon Group,OS Credential Dumping,T1003,LSASS Memory,Command: Command Execution,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
Poseidon Group,OS Credential Dumping,T1003,LSASS Memory,Process: Process Access,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
Poseidon Group,OS Credential Dumping,T1003,LSASS Memory,Process: OS API Execution,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
Poseidon Group,OS Credential Dumping,T1003,/etc/passwd and /etc/shadow,File: File Access,attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4
Poseidon Group,OS Credential Dumping,T1003,/etc/passwd and /etc/shadow,Command: Command Execution,attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4
Poseidon Group,OS Credential Dumping,T1003,Proc Filesystem,Command: Command Execution,attack-pattern--3120b9fa-23b8-4500-ae73-09494f607b7d
Poseidon Group,OS Credential Dumping,T1003,Proc Filesystem,File: File Access,attack-pattern--3120b9fa-23b8-4500-ae73-09494f607b7d
PittyTiger,Valid Accounts,T1078,Default Accounts,User Account: User Account Authentication,attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d
PittyTiger,Valid Accounts,T1078,Default Accounts,Logon Session: Logon Session Creation,attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d
PittyTiger,Valid Accounts,T1078,Domain Accounts,User Account: User Account Authentication,attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f
PittyTiger,Valid Accounts,T1078,Domain Accounts,Logon Session: Logon Session Creation,attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f
PittyTiger,Valid Accounts,T1078,Domain Accounts,Logon Session: Logon Session Metadata,attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f
PittyTiger,Valid Accounts,T1078,Cloud Accounts,Logon Session: Logon Session Metadata,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65
PittyTiger,Valid Accounts,T1078,Cloud Accounts,Logon Session: Logon Session Creation,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65
PittyTiger,Valid Accounts,T1078,Cloud Accounts,User Account: User Account Authentication,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65
PittyTiger,Valid Accounts,T1078,Local Accounts,Logon Session: Logon Session Metadata,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
PittyTiger,Valid Accounts,T1078,Local Accounts,User Account: User Account Authentication,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
PittyTiger,Valid Accounts,T1078,Local Accounts,Logon Session: Logon Session Creation,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
PittyTiger,Tool,T1588.002,Obtain Capabilities,Malware Repository: Malware Metadata,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
PittyTiger,Tool,T1588.002,Obtain Capabilities,Malware Repository: Malware Content,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
PittyTiger,Tool,T1588.002,Obtain Capabilities,Certificate: Certificate Registration,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
PittyTiger,Tool,T1588.002,Obtain Capabilities,Internet Scan: Response Content,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,Process: Process Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,Command: Command Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,Script: Script Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,Windows Registry: Windows Registry Key Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,Module: Module Load,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,WMI: WMI Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,File: File Metadata,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,Process: OS API Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Moafee,Binary Padding,T1027.001,Obfuscated Files or Information,File: File Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
IndigoZebra,Email Accounts,T1586.002,Compromise Accounts,Persona: Social Media,attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a
IndigoZebra,Email Accounts,T1586.002,Compromise Accounts,Network Traffic: Network Traffic Content,attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a
IndigoZebra,Web Services,T1583.006,Acquire Infrastructure,Internet Scan: Response Metadata,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
IndigoZebra,Web Services,T1583.006,Acquire Infrastructure,Domain Name: Active DNS,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
IndigoZebra,Web Services,T1583.006,Acquire Infrastructure,Internet Scan: Response Content,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
IndigoZebra,Web Services,T1583.006,Acquire Infrastructure,Domain Name: Domain Registration,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
IndigoZebra,Web Services,T1583.006,Acquire Infrastructure,Domain Name: Passive DNS,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
IndigoZebra,Malicious File,T1204.002,User Execution,Network Traffic: Network Connection Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
